currency,instrument,fx_business_date,london_date,hour,price_taker,market_maker,buy_ccy,sell_ccy,buy_volume_matched,sell_volume_matched,buy_trade_count_matched,sell_trade_count_matched,buy_volume_total,sell_volume_total,buy_trade_count_total,sell_trade_count_total
GBPCHF,SPT,2018-01-02,2018-01-01,23,Fund,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,GBP,JPY,4140000.0,2085000.0,12,7,8102000.0,2185000.0,14,9
GBPJPY,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-02,2018-01-01,23,Fund,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,GBP,JPY,1500000.0,,2,,5462000.0,,4,
GBPUSD,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,GBP,USD,17280219.0,8218000.0,16,14,21217219.0,19212000.0,22,33
GBPUSD,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-02,2018-01-01,23,Fund,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,GBP,USD,,0.0,,0,2737000.0,0.0,3,0
NZDUSD,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,NZD,USD,26358230.0,31453848.0,52,40,29919230.0,49261296.0,60,59
NZDUSD,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-02,2018-01-01,23,Fund,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,NZD,USD,0.0,,0,,0.0,999784.0,0,2
USDCAD,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,CAD,9460440.86,11606985.3,14,24,16622889.86,24406978.95,24,29
USDCAD,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,CAD,0.0,0.0,0,0,0.0,0.0,0,0
USDCAD,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,CAD,0.0,,0,,0.0,556942.39,0,4
USDCAD,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,CAD,2642614.0,0.0,2,0,3355063.0,,4,
USDCHF,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,CHF,1451219.0,4423676.03,3,11,2644829.85,5223676.03,6,13
USDCHF,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,CHF,,,,,,,,
USDDKK,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,DKK,0.0,,0,,0.0,,0,
USDDKK,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,HKD,,0.0,,0,,,,
USDHKD,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,HUF,,0.0,,0,2500000.0,0.0,3,0
USDHUF,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,JPY,40003795.35,25770667.86,69,33,121710052.9,74180667.86,128,65
USDJPY,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,JPY,,1241840.0,,2,,19041840.0,,4
USDKRW,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,MXN,2100000.0,1200000.0,2,2,2100000.0,3900000.0,2,4
USDMXN,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,NOK,362000.0,101000.0,2,2,362000.0,101000.0,2,2
USDNOK,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,NOK,,0.0,,0,,0.0,,0
USDSEK,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,SEK,,356000.0,,3,245000.0,1056000.0,2,4
USDSEK,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,SEK,0.0,,0,,,755000.0,,2
USDSGD,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,SGD,7076000.0,2173027.76,9,3,7076000.0,3264027.76,9,5
USDSGD,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-02,2018-01-01,23,BuySide,SellSide,USD,ZAR,,0.0,,0,,0.0,,0
USDZAR,SPT,2018-01-02,2018-01-01,23,Corporate,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-02,2018-01-01,23,Fund,Bank,USD,ZAR,5267788.68,0.0,8,0,5338520.77,0.0,9,0
USDZAR,SPT,2018-01-02,2018-01-01,23,Non-Bank Financial,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,AUD,JPY,5709000.0,1314000.0,11,3,6709000.0,1770000.0,12,7
AUDJPY,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,0,Fund,Bank,AUD,JPY,1876054.95,0.0,3,0,1876054.95,,3,
AUDJPY,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,AUD,NZD,200089.0,2016000.0,2,11,200089.0,2910000.0,2,12
AUDNZD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,AUD,NZD,0.0,0.0,0,0,0.0,,0,
AUDUSD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,AUD,USD,28689080.0,81892144.0,32,78,77880676.65,95616892.3,63,109
AUDUSD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,AUD,USD,0.0,0.0,0,0,0.0,0.0,0,0
AUDUSD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,AUD,USD,0.0,0.0,0,0,739023.28,,2,
AUDUSD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,AUD,USD,5446080.0,,4,,9030214.65,466842.0,8,2
CADJPY,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,CAD,JPY,16000.0,5400000.0,2,2,16000.0,5400000.0,2,2
CADJPY,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-02,2018-01-02,0,Fund,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,AUD,5111000.0,656000.0,5,3,7665000.0,656000.0,9,3
EURAUD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,AUD,0.0,606000.0,0,3,0.0,806000.0,0,4
EURCAD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,CAD,0.0,309000.0,0,2,0.0,309000.0,0,2
EURCAD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,CHF,2687762.0,5710000.0,5,8,8437762.0,9710000.0,10,10
EURCHF,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,CHF,760000.0,1610000.0,3,4,1510000.0,1610000.0,5,4
EURDKK,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,GBP,3000000.0,2389000.0,2,6,9567000.0,3389000.0,6,7
EURGBP,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,GBP,0.0,200000.0,0,2,567000.0,200000.0,2,2
EURHUF,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,JPY,25308000.0,13388059.0,34,46,42608000.0,23943259.0,44,54
EURJPY,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,JPY,1400000.0,880000.0,2,2,16400000.0,7405000.0,7,4
EURNOK,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,NOK,,0.0,,0,,0.0,,0
EURNOK,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURUSD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,EUR,USD,58524119.15,34436699.0,76,43,92804370.41,67167512.04,109,71
EURUSD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,EUR,USD,0.0,0.0,0,0,0.0,0.0,0,0
EURUSD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,EUR,USD,0.0,0.0,0,0,0.0,,0,
EURUSD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,EUR,USD,3531500.0,3452199.0,2,5,20670000.0,9677199.0,9,8
GBPAUD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,GBP,AUD,1145002.0,651755.0,3,5,1245002.0,776755.0,4,6
GBPAUD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,GBP,AUD,,,,,1000000.0,,2,
GBPCAD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,GBP,CAD,0.0,126671.2,0,2,0.0,626671.2,0,4
GBPCAD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,GBP,CAD,0.0,,0,,0.0,600000.0,0,3
GBPCHF,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,GBP,CHF,533278.0,,3,,533278.0,,3,
GBPCHF,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-02,2018-01-02,0,Fund,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,GBP,CHF,0.0,0.0,0,0,0.0,,0,
GBPJPY,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,GBP,JPY,3480000.0,3599000.0,10,7,14480000.0,6299000.0,13,8
GBPJPY,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-02,2018-01-02,0,Fund,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,GBP,JPY,2100000.0,0.0,2,0,13162500.0,,6,
GBPUSD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,GBP,USD,2890000.0,24645010.66,9,34,14640000.0,30607674.66,16,40
GBPUSD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,GBP,USD,0.0,0.0,0,0,,,,
GBPUSD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,GBP,USD,1170000.0,6684809.0,2,5,12440000.0,10547473.0,7,8
NZDUSD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,NZD,USD,37390581.0,19342000.0,47,29,71690581.0,30452000.0,53,42
NZDUSD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,NZD,USD,0.0,0.0,0,0,0.0,,0,
NZDUSD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,NZD,USD,1130581.0,0.0,2,0,1130581.0,5100000.0,2,4
USDCAD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,CAD,6897453.06,28091195.53,12,27,7823199.06,32950307.54,17,44
USDCAD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,CAD,0.0,0.0,0,0,0.0,0.0,0,0
USDCAD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,CAD,0.0,1017289.32,0,3,0.0,1376401.33,0,16
USDCAD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,CAD,990162.0,667404.0,4,3,990162.0,667404.0,4,3
USDCHF,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,CHF,1308790.13,4608302.46,3,12,2367789.5,6625328.18,5,16
USDCHF,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,CHF,,0.0,,0,1958999.37,1667025.72,3,2
USDDKK,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,DKK,0.0,,0,,,,,
USDDKK,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,DKK,0.0,0.0,0,0,,0.0,,0
USDHKD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,HKD,25667537.0,84022000.0,24,56,70143000.0,98522000.0,40,73
USDHKD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,JPY,197294260.18,71914780.27,196,75,214823260.18,91817831.24,212,97
USDJPY,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,JPY,2706235.0,5749010.0,4,6,4606235.0,6749010.0,5,7
USDKRW,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,MXN,200000.0,,2,,200000.0,,2,
USDMXN,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,SEK,0.0,330000.0,0,2,0.0,330000.0,0,2
USDSEK,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,SGD,48679365.0,19233531.0,50,19,58408547.0,59734531.0,62,43
USDSGD,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,SGD,1997782.0,0.0,2,0,1997782.0,0.0,2,0
USDZAR,SPT,2018-01-02,2018-01-02,0,BuySide,SellSide,USD,ZAR,0.0,826554.0,0,2,,827638.96,,3
USDZAR,SPT,2018-01-02,2018-01-02,0,Corporate,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-02,2018-01-02,0,Fund,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-02,2018-01-02,0,Non-Bank Financial,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,1,BuySide,SellSide,AUD,JPY,15999700.0,19262800.0,28,29,16041700.0,25270800.0,30,37
AUDJPY,SPT,2018-01-02,2018-01-02,1,Corporate,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,1,Fund,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,1,Non-Bank Financial,Bank,AUD,JPY,0.0,,0,,0.0,,0,
